0.072,0.486,2.215,4.273,4.887,4.984,4.998,5,5
0.061,0.42,2.02,4.168,4.868,4.982,4.998,5,5
0.065,0.446,2.1,4.213,4.877,4.983,4.998,5,5
0.067,0.453,2.12,4.224,4.879,4.983,4.998,5,5
0.056,0.387,1.914,4.104,4.857,4.98,4.997,5,5
0.033,0.231,1.316,3.626,4.756,4.966,4.995,4.999,5
0.035,0.249,1.394,3.704,4.774,4.968,4.996,4.999,5
0.032,0.226,1.294,3.603,4.751,4.965,4.995,4.999,5
0.019,0.137,0.86,3.027,4.595,4.941,4.992,4.999,5
0.016,0.117,0.754,2.838,4.533,4.931,4.991,4.999,5
0.015,0.109,0.706,2.743,4.499,4.926,4.99,4.999,5
0.016,0.116,0.748,2.825,4.528,4.93,4.99,4.999,5
0.016,0.113,0.73,2.79,4.516,4.928,4.99,4.999,5
0.013,0.095,0.624,2.564,4.431,4.915,4.988,4.998,5
0.011,0.083,0.553,2.395,4.359,4.902,4.987,4.998,5
0.013,0.098,0.644,2.61,4.449,4.918,4.989,4.998,5
0.013,0.096,0.63,2.578,4.436,4.915,4.988,4.998,5
0.01,0.07,0.475,2.185,4.257,4.885,4.984,4.998,5
0.015,0.107,0.698,2.726,4.493,4.925,4.99,4.999,5
0.017,0.122,0.779,2.885,4.549,4.934,4.991,4.999,5
0.016,0.117,0.752,2.833,4.531,4.931,4.991,4.999,5
0.012,0.088,0.586,2.476,4.394,4.908,4.987,4.998,5
0.013,0.094,0.618,2.552,4.425,4.914,4.988,4.998,5
0.013,0.093,0.611,2.536,4.419,4.913,4.988,4.998,5
0.015,0.108,0.703,2.737,4.497,4.925,4.99,4.999,5
0.013,0.096,0.632,2.584,4.438,4.916,4.988,4.998,5
0.012,0.084,0.561,2.415,4.368,4.904,4.987,4.998,5
0.013,0.092,0.607,2.527,4.415,4.912,4.988,4.998,5
0.013,0.095,0.626,2.569,4.432,4.915,4.988,4.998,5
0.015,0.109,0.705,2.741,4.498,4.926,4.99,4.999,5
0.014,0.1,0.656,2.636,4.459,4.919,4.989,4.998,5
0.017,0.124,0.793,2.911,4.557,4.935,4.991,4.999,5
0.013,0.095,0.628,2.574,4.434,4.915,4.988,4.998,5
0.011,0.079,0.53,2.336,4.331,4.898,4.986,4.998,5
0.009,0.067,0.454,2.124,4.226,4.879,4.983,4.998,5
0.008,0.06,0.414,2.002,4.157,4.866,4.982,4.997,5
0.01,0.074,0.498,2.248,4.289,4.89,4.985,4.998,5
0.01,0.076,0.514,2.293,4.311,4.894,4.985,4.998,5
0.017,0.126,0.804,2.93,4.564,4.936,4.991,4.999,5
0.019,0.139,0.874,3.051,4.602,4.942,4.992,4.999,5
0.019,0.136,0.857,3.022,4.593,4.941,4.992,4.999,5
0.015,0.106,0.692,2.714,4.488,4.924,4.99,4.999,5
0.015,0.108,0.701,2.731,4.495,4.925,4.99,4.999,5
0.011,0.077,0.518,2.303,4.316,4.895,4.986,4.998,5
0.01,0.074,0.498,2.249,4.29,4.89,4.985,4.998,5
0.008,0.057,0.392,1.93,4.114,4.858,4.98,4.997,5
0.008,0.055,0.381,1.893,4.091,4.854,4.98,4.997,5
0.007,0.053,0.365,1.84,4.057,4.847,4.979,4.997,5
0.007,0.054,0.371,1.858,4.069,4.85,4.979,4.997,5
0.007,0.049,0.341,1.755,4,4.836,4.977,4.997,5
0.006,0.048,0.331,1.72,3.974,4.831,4.976,4.997,5
0.007,0.054,0.375,1.873,4.078,4.852,4.979,4.997,5
0.008,0.06,0.409,1.986,4.148,4.865,4.981,4.997,5
0.01,0.074,0.5,2.253,4.292,4.891,4.985,4.998,5
0.014,0.099,0.647,2.617,4.451,4.918,4.989,4.998,5
0.016,0.115,0.741,2.812,4.523,4.93,4.99,4.999,5
0.012,0.088,0.582,2.466,4.39,4.908,4.987,4.998,5
0.008,0.058,0.401,1.959,4.132,4.862,4.981,4.997,5
0.009,0.064,0.434,2.064,4.193,4.873,4.982,4.998,5
0.011,0.082,0.549,2.384,4.353,4.901,4.986,4.998,5
0.01,0.071,0.483,2.208,4.269,4.887,4.984,4.998,5
0.012,0.085,0.567,2.43,4.374,4.905,4.987,4.998,5
0.014,0.101,0.66,2.645,4.462,4.92,4.989,4.999,5
0.016,0.118,0.758,2.845,4.535,4.932,4.991,4.999,5
0.015,0.11,0.715,2.761,4.506,4.927,4.99,4.999,5
0.013,0.097,0.638,2.597,4.444,4.917,4.989,4.998,5
0.014,0.104,0.676,2.68,4.476,4.922,4.989,4.999,5
0.022,0.156,0.961,3.188,4.643,4.948,4.993,4.999,5
0.019,0.14,0.876,3.054,4.603,4.942,4.992,4.999,5
0.02,0.141,0.883,3.065,4.606,4.943,4.992,4.999,5
0.015,0.112,0.725,2.781,4.513,4.928,4.99,4.999,5
0.013,0.091,0.603,2.516,4.411,4.911,4.988,4.998,5
0.017,0.121,0.774,2.875,4.545,4.933,4.991,4.999,5
0.014,0.102,0.665,2.656,4.467,4.92,4.989,4.999,5
0.015,0.106,0.691,2.711,4.487,4.924,4.99,4.999,5
0.016,0.117,0.75,2.83,4.53,4.931,4.991,4.999,5
0.011,0.084,0.559,2.409,4.365,4.903,4.987,4.998,5
0.014,0.104,0.679,2.687,4.478,4.922,4.989,4.999,5
0.02,0.143,0.893,3.081,4.611,4.944,4.992,4.999,5
0.027,0.191,1.135,3.423,4.706,4.958,4.994,4.999,5
0.028,0.197,1.162,3.456,4.715,4.959,4.994,4.999,5
0.033,0.231,1.318,3.628,4.757,4.966,4.995,4.999,5
0.024,0.174,1.051,3.315,4.678,4.954,4.994,4.999,5
0.03,0.217,1.253,3.56,4.74,4.963,4.995,4.999,5
0.025,0.181,1.087,3.363,4.691,4.956,4.994,4.999,5
0.022,0.157,0.964,3.192,4.644,4.949,4.993,4.999,5
0.03,0.213,1.235,3.54,4.736,4.963,4.995,4.999,5
0.026,0.189,1.127,3.412,4.704,4.958,4.994,4.999,5
0.028,0.201,1.183,3.48,4.721,4.96,4.995,4.999,5
0.034,0.238,1.349,3.659,4.764,4.967,4.995,4.999,5
0.038,0.265,1.463,3.767,4.788,4.97,4.996,4.999,5
0.048,0.335,1.735,3.985,4.833,4.977,4.997,5,5
0.068,0.461,2.144,4.237,4.881,4.984,4.998,5,5
0.086,0.571,2.44,4.378,4.906,4.987,4.998,5,5
0.1,0.656,2.636,4.459,4.919,4.989,4.998,5,5
0.115,0.742,2.815,4.525,4.93,4.99,4.999,5,5
0.082,0.551,2.388,4.355,4.902,4.986,4.998,5,5
0.071,0.481,2.201,4.266,4.886,4.984,4.998,5,5
0.068,0.464,2.153,4.241,4.882,4.984,4.998,5,5
0.071,0.481,2.201,4.266,4.886,4.984,4.998,5,5
0.077,0.519,2.306,4.317,4.895,4.986,4.998,5,5
0.074,0.501,2.258,4.294,4.891,4.985,4.998,5,5
0.089,0.591,2.489,4.399,4.909,4.988,4.998,5,5
0.084,0.563,2.421,4.37,4.904,4.987,4.998,5,5
0.098,0.644,2.61,4.449,4.918,4.989,4.998,5,5
0.115,0.739,2.809,4.523,4.93,4.99,4.999,5,5
0.091,0.602,2.515,4.41,4.911,4.988,4.998,5,5
0.109,0.709,2.748,4.501,4.926,4.99,4.999,5,5
0.094,0.619,2.553,4.426,4.914,4.988,4.998,5,5
0.084,0.56,2.413,4.366,4.904,4.987,4.998,5,5
0.11,0.712,2.755,4.503,4.926,4.99,4.999,5,5
0.104,0.68,2.689,4.479,4.922,4.989,4.999,5,5
0.086,0.572,2.442,4.379,4.906,4.987,4.998,5,5
0.088,0.584,2.471,4.392,4.908,4.987,4.998,5,5
0.083,0.554,2.398,4.36,4.903,4.987,4.998,5,5
0.091,0.603,2.516,4.411,4.911,4.988,4.998,5,5
0.104,0.679,2.686,4.478,4.922,4.989,4.999,5,5
0.124,0.794,2.912,4.558,4.935,4.991,4.999,5,5
0.118,0.756,2.841,4.534,4.931,4.991,4.999,5,5
0.1,0.653,2.63,4.456,4.919,4.989,4.998,5,5
0.125,0.794,2.912,4.558,4.935,4.991,4.999,5,5
0.166,1.01,3.258,4.663,4.952,4.993,4.999,5,5
0.188,1.119,3.402,4.701,4.957,4.994,4.999,5,5
0.169,1.027,3.282,4.669,4.953,4.994,4.999,5,5
0.168,1.022,3.275,4.667,4.952,4.993,4.999,5,5
0.19,1.128,3.414,4.704,4.958,4.994,4.999,5,5
0.218,1.259,3.565,4.742,4.963,4.995,4.999,5,5
0.279,1.52,3.817,4.799,4.972,4.996,4.999,5,5
0.297,1.591,3.876,4.811,4.974,4.996,5,5,5
0.312,1.649,3.922,4.821,4.975,4.997,5,5,5
0.295,1.582,3.869,4.81,4.973,4.996,5,5,5
0.451,2.114,4.221,4.878,4.983,4.998,5,5,5
0.458,2.134,4.231,4.88,4.983,4.998,5,5,5
0.412,1.994,4.153,4.866,4.981,4.997,5,5,5
0.411,1.991,4.151,4.865,4.981,4.997,5,5,5
0.577,2.454,4.384,4.907,4.987,4.998,5,5,5
0.467,2.161,4.245,4.883,4.984,4.998,5,5,5
0.439,2.078,4.201,4.874,4.983,4.998,5,5,5
0.429,2.049,4.184,4.871,4.982,4.998,5,5,5
0.392,1.931,4.115,4.859,4.98,4.997,5,5,5
0.313,1.651,3.923,4.821,4.975,4.997,5,5,5
0.34,1.75,3.996,4.836,4.977,4.997,5,5,5
0.339,1.747,3.993,4.835,4.977,4.997,5,5,5
0.327,1.703,3.962,4.829,4.976,4.997,5,5,5
0.282,1.532,3.828,4.801,4.972,4.996,4.999,5,5
0.184,1.101,3.38,4.695,4.956,4.994,4.999,5,5
0.174,1.052,3.316,4.678,4.954,4.994,4.999,5,5
0.262,1.452,3.757,4.786,4.97,4.996,4.999,5,5
0.291,1.569,3.858,4.807,4.973,4.996,5,5,5
0.326,1.702,3.961,4.829,4.976,4.997,5,5,5
0.21,1.223,3.526,4.732,4.962,4.995,4.999,5,5
0.189,1.125,3.41,4.703,4.958,4.994,4.999,5,5
0.177,1.068,3.337,4.684,4.955,4.994,4.999,5,5
0.191,1.133,3.42,4.706,4.958,4.994,4.999,5,5
0.232,1.324,3.634,4.758,4.966,4.995,4.999,5,5
0.211,1.228,3.532,4.734,4.962,4.995,4.999,5,5
0.141,0.885,3.068,4.607,4.943,4.992,4.999,5,5
0.166,1.013,3.263,4.664,4.952,4.993,4.999,5,5
0.171,1.034,3.292,4.672,4.953,4.994,4.999,5,5
0.125,0.795,2.914,4.558,4.935,4.991,4.999,5,5
0.14,0.877,3.056,4.604,4.942,4.992,4.999,5,5
0.14,0.877,3.055,4.603,4.942,4.992,4.999,5,5
0.119,0.764,2.856,4.539,4.932,4.991,4.999,5,5
0.095,0.623,2.564,4.43,4.914,4.988,4.998,5,5
0.121,0.774,2.876,4.546,4.933,4.991,4.999,5,5
0.12,0.77,2.868,4.543,4.933,4.991,4.999,5,5
0.13,0.823,2.965,4.575,4.938,4.992,4.999,5,5
0.124,0.793,2.91,4.557,4.935,4.991,4.999,5,5
0.134,0.843,2.999,4.586,4.94,4.992,4.999,5,5
0.152,0.939,3.155,4.633,4.947,4.993,4.999,5,5
0.198,1.165,3.459,4.716,4.96,4.994,4.999,5,5
0.148,0.918,3.121,4.623,4.945,4.993,4.999,5,5
0.118,0.756,2.841,4.534,4.931,4.991,4.999,5,5
0.134,0.844,3.001,4.587,4.94,4.992,4.999,5,5
0.105,0.685,2.7,4.483,4.923,4.989,4.999,5,5
0.12,0.77,2.867,4.543,4.933,4.991,4.999,5,5
0.181,1.086,3.36,4.69,4.956,4.994,4.999,5,5
0.125,0.796,2.917,4.559,4.935,4.991,4.999,5,5
0.106,0.689,2.708,4.486,4.924,4.99,4.999,5,5
0.121,0.773,2.873,4.545,4.933,4.991,4.999,5,5
0.151,0.935,3.149,4.631,4.947,4.993,4.999,5,5
0.157,0.965,3.193,4.644,4.949,4.993,4.999,5,5
0.147,0.912,3.112,4.621,4.945,4.992,4.999,5,5
0.101,0.662,2.65,4.464,4.92,4.989,4.999,5,5
0.096,0.632,2.583,4.438,4.916,4.988,4.998,5,5
0.088,0.586,2.476,4.394,4.908,4.987,4.998,5,5
0.103,0.671,2.669,4.472,4.921,4.989,4.999,5,5
0.12,0.77,2.868,4.543,4.933,4.991,4.999,5,5
0.1,0.658,2.641,4.461,4.919,4.989,4.999,5,5
0.112,0.726,2.783,4.513,4.928,4.99,4.999,5,5
0.091,0.601,2.512,4.409,4.911,4.988,4.998,5,5
0.059,0.403,1.967,4.137,4.863,4.981,4.997,5,5
0.057,0.395,1.94,4.121,4.86,4.981,4.997,5,5
0.066,0.452,2.116,4.222,4.878,4.983,4.998,5,5
0.071,0.481,2.201,4.266,4.886,4.984,4.998,5,5
0.062,0.424,2.031,4.174,4.87,4.982,4.998,5,5
0.069,0.468,2.163,4.246,4.883,4.984,4.998,5,5
0.079,0.53,2.335,4.331,4.898,4.986,4.998,5,5
0.075,0.509,2.278,4.304,4.893,4.985,4.998,5,5
0.065,0.442,2.088,4.206,4.875,4.983,4.998,5,5
0.075,0.508,2.275,4.303,4.893,4.985,4.998,5,5
0.08,0.538,2.356,4.341,4.899,4.986,4.998,5,5
0.077,0.516,2.298,4.314,4.895,4.985,4.998,5,5
0.067,0.458,2.135,4.231,4.88,4.983,4.998,5,5
0.067,0.456,2.128,4.228,4.879,4.983,4.998,5,5
0.049,0.34,1.751,3.996,4.836,4.977,4.997,5,5
0.055,0.382,1.897,4.094,4.855,4.98,4.997,5,5
0.064,0.438,2.076,4.199,4.874,4.983,4.998,5,5
0.057,0.39,1.922,4.11,4.858,4.98,4.997,5,5
0.062,0.424,2.032,4.175,4.87,4.982,4.998,5,5
0.065,0.444,2.093,4.209,4.876,4.983,4.998,5,5
0.068,0.461,2.144,4.236,4.881,4.984,4.998,5,5
0.054,0.373,1.865,4.073,4.851,4.979,4.997,5,5
0.053,0.365,1.839,4.057,4.847,4.979,4.997,5,5
0.042,0.298,1.594,3.878,4.812,4.974,4.996,5,5
0.05,0.346,1.773,4.012,4.839,4.978,4.997,5,5
0.057,0.394,1.938,4.119,4.859,4.98,4.997,5,5
0.058,0.398,1.951,4.127,4.861,4.981,4.997,5,5
0.035,0.246,1.382,3.692,4.771,4.968,4.996,4.999,5
0.031,0.222,1.278,3.586,4.747,4.964,4.995,4.999,5
0.041,0.286,1.547,3.84,4.804,4.972,4.996,4.999,5
0.036,0.253,1.413,3.722,4.778,4.969,4.996,4.999,5
0.038,0.267,1.472,3.775,4.79,4.97,4.996,4.999,5
0.039,0.272,1.492,3.793,4.794,4.971,4.996,4.999,5
0.051,0.355,1.806,4.035,4.843,4.978,4.997,5,5
0.034,0.242,1.366,3.676,4.768,4.967,4.996,4.999,5
0.022,0.159,0.978,3.212,4.65,4.95,4.993,4.999,5
0.02,0.146,0.909,3.108,4.619,4.945,4.992,4.999,5
0.017,0.125,0.797,2.918,4.56,4.935,4.991,4.999,5
0.024,0.172,1.042,3.302,4.675,4.953,4.994,4.999,5
0.016,0.114,0.736,2.802,4.52,4.929,4.99,4.999,5
0.018,0.133,0.842,2.997,4.585,4.94,4.992,4.999,5
0.018,0.127,0.807,2.936,4.566,4.936,4.991,4.999,5
0.016,0.117,0.752,2.834,4.531,4.931,4.991,4.999,5
0.019,0.136,0.857,3.022,4.593,4.941,4.992,4.999,5
0.018,0.128,0.812,2.945,4.569,4.937,4.991,4.999,5
0.02,0.148,0.917,3.12,4.623,4.945,4.993,4.999,5
0.021,0.149,0.926,3.133,4.627,4.946,4.993,4.999,5
0.015,0.112,0.723,2.777,4.511,4.928,4.99,4.999,5
0.02,0.144,0.9,3.093,4.615,4.944,4.992,4.999,5
0.023,0.163,0.995,3.237,4.657,4.951,4.993,4.999,5
0.026,0.183,1.097,3.375,4.694,4.956,4.994,4.999,5
0.033,0.236,1.338,3.648,4.761,4.966,4.995,4.999,5
0.036,0.251,1.406,3.715,4.776,4.969,4.996,4.999,5
0.033,0.237,1.345,3.655,4.763,4.967,4.995,4.999,5
0.049,0.341,1.756,4,4.836,4.977,4.997,5,5
0.048,0.334,1.729,3.981,4.833,4.977,4.997,5,5
0.042,0.293,1.577,3.865,4.809,4.973,4.996,5,5
0.038,0.269,1.481,3.783,4.791,4.971,4.996,4.999,5
0.041,0.29,1.563,3.854,4.806,4.973,4.996,5,5
0.04,0.279,1.52,3.817,4.799,4.972,4.996,4.999,5
0.036,0.257,1.429,3.736,4.781,4.969,4.996,4.999,5
0.048,0.333,1.726,3.978,4.832,4.977,4.997,5,5
0.072,0.488,2.222,4.276,4.888,4.985,4.998,5,5
0.062,0.424,2.033,4.175,4.87,4.982,4.998,5,5
0.047,0.331,1.718,3.973,4.831,4.976,4.997,5,5
0.049,0.339,1.746,3.993,4.835,4.977,4.997,5,5
0.073,0.496,2.245,4.288,4.89,4.985,4.998,5,5
0.059,0.406,1.977,4.143,4.864,4.981,4.997,5,5
0.047,0.325,1.697,3.958,4.828,4.976,4.997,5,5
0.066,0.447,2.101,4.213,4.877,4.983,4.998,5,5
0.067,0.457,2.131,4.229,4.88,4.983,4.998,5,5
0.093,0.612,2.537,4.419,4.913,4.988,4.998,5,5
0.076,0.514,2.292,4.311,4.894,4.985,4.998,5,5
0.088,0.587,2.478,4.395,4.909,4.987,4.998,5,5
0.053,0.368,1.849,4.063,4.849,4.979,4.997,5,5
0.064,0.434,2.063,4.192,4.873,4.982,4.998,5,5
0.061,0.421,2.024,4.17,4.869,4.982,4.998,5,5
0.059,0.404,1.969,4.138,4.863,4.981,4.997,5,5
0.068,0.462,2.147,4.238,4.881,4.984,4.998,5,5
0.08,0.534,2.345,4.336,4.898,4.986,4.998,5,5
0.08,0.534,2.344,4.335,4.898,4.986,4.998,5,5
0.078,0.526,2.323,4.325,4.897,4.986,4.998,5,5
0.091,0.604,2.519,4.412,4.911,4.988,4.998,5,5
0.095,0.627,2.572,4.434,4.915,4.988,4.998,5,5
0.112,0.725,2.781,4.513,4.928,4.99,4.999,5,5
0.132,0.835,2.984,4.581,4.939,4.992,4.999,5,5
0.139,0.874,3.051,4.602,4.942,4.992,4.999,5,5
0.204,1.198,3.498,4.725,4.961,4.995,4.999,5,5
0.181,1.088,3.363,4.691,4.956,4.994,4.999,5,5
0.239,1.352,3.663,4.765,4.967,4.995,4.999,5,5
0.237,1.344,3.655,4.763,4.967,4.995,4.999,5,5
0.199,1.171,3.466,4.717,4.96,4.995,4.999,5,5
0.2,1.175,3.471,4.719,4.96,4.995,4.999,5,5
0.226,1.297,3.607,4.752,4.965,4.995,4.999,5,5
0.256,1.426,3.734,4.781,4.969,4.996,4.999,5,5
0.206,1.205,3.506,4.727,4.961,4.995,4.999,5,5
0.211,1.228,3.531,4.734,4.962,4.995,4.999,5,5
0.205,1.202,3.502,4.726,4.961,4.995,4.999,5,5
0.242,1.367,3.677,4.768,4.967,4.996,4.999,5,5
0.266,1.465,3.769,4.788,4.97,4.996,4.999,5,5
0.294,1.58,3.867,4.809,4.973,4.996,5,5,5
0.314,1.656,3.927,4.822,4.975,4.997,5,5,5
0.265,1.463,3.767,4.788,4.97,4.996,4.999,5,5
0.223,1.284,3.593,4.748,4.964,4.995,4.999,5,5
0.173,1.045,3.306,4.676,4.954,4.994,4.999,5,5
0.157,0.966,3.195,4.645,4.949,4.993,4.999,5,5
0.181,1.084,3.358,4.69,4.956,4.994,4.999,5,5
0.211,1.227,3.531,4.733,4.962,4.995,4.999,5,5
0.228,1.304,3.613,4.753,4.965,4.995,4.999,5,5
0.205,1.199,3.499,4.726,4.961,4.995,4.999,5,5
0.139,0.874,3.05,4.602,4.942,4.992,4.999,5,5
0.117,0.753,2.836,4.532,4.931,4.991,4.999,5,5
0.108,0.701,2.732,4.495,4.925,4.99,4.999,5,5
0.095,0.627,2.571,4.433,4.915,4.988,4.998,5,5
0.092,0.605,2.522,4.413,4.912,4.988,4.998,5,5
0.106,0.688,2.705,4.485,4.924,4.99,4.999,5,5
0.122,0.782,2.89,4.55,4.934,4.991,4.999,5,5
0.127,0.805,2.932,4.564,4.936,4.991,4.999,5,5
0.176,1.06,3.327,4.681,4.954,4.994,4.999,5,5
0.124,0.793,2.91,4.557,4.935,4.991,4.999,5,5
0.148,0.917,3.12,4.623,4.945,4.993,4.999,5,5
0.116,0.746,2.821,4.527,4.93,4.99,4.999,5,5
0.137,0.859,3.026,4.594,4.941,4.992,4.999,5,5
0.128,0.811,2.943,4.568,4.937,4.991,4.999,5,5
0.15,0.929,3.138,4.628,4.946,4.993,4.999,5,5
0.218,1.26,3.567,4.742,4.963,4.995,4.999,5,5
0.149,0.924,3.131,4.626,4.946,4.993,4.999,5,5
0.191,1.132,3.419,4.706,4.958,4.994,4.999,5,5
0.223,1.284,3.593,4.748,4.964,4.995,4.999,5,5
0.193,1.145,3.434,4.709,4.959,4.994,4.999,5,5
0.19,1.13,3.417,4.705,4.958,4.994,4.999,5,5
0.188,1.12,3.404,4.702,4.957,4.994,4.999,5,5
0.153,0.947,3.165,4.636,4.947,4.993,4.999,5,5
0.211,1.227,3.53,4.733,4.962,4.995,4.999,5,5
0.155,0.954,3.177,4.64,4.948,4.993,4.999,5,5
0.141,0.883,3.066,4.607,4.943,4.992,4.999,5,5
0.154,0.953,3.175,4.639,4.948,4.993,4.999,5,5
0.178,1.073,3.344,4.686,4.955,4.994,4.999,5,5
0.164,1.003,3.248,4.66,4.951,4.993,4.999,5,5
0.145,0.906,3.102,4.618,4.945,4.992,4.999,5,5
0.133,0.841,2.996,4.585,4.939,4.992,4.999,5,5
0.126,0.803,2.929,4.563,4.936,4.991,4.999,5,5
0.114,0.734,2.798,4.519,4.929,4.99,4.999,5,5
0.133,0.842,2.997,4.585,4.94,4.992,4.999,5,5
0.126,0.803,2.929,4.563,4.936,4.991,4.999,5,5
0.148,0.918,3.122,4.624,4.946,4.993,4.999,5,5
0.183,1.097,3.374,4.694,4.956,4.994,4.999,5,5
0.175,1.057,3.322,4.68,4.954,4.994,4.999,5,5
0.19,1.132,3.419,4.705,4.958,4.994,4.999,5,5
0.183,1.098,3.376,4.694,4.956,4.994,4.999,5,5
0.181,1.084,3.358,4.69,4.956,4.994,4.999,5,5
0.183,1.098,3.376,4.694,4.956,4.994,4.999,5,5
0.259,1.437,3.744,4.783,4.969,4.996,4.999,5,5
0.215,1.248,3.554,4.739,4.963,4.995,4.999,5,5
0.238,1.347,3.658,4.763,4.967,4.995,4.999,5,5
0.267,1.47,3.774,4.789,4.97,4.996,4.999,5,5
0.222,1.279,3.587,4.747,4.964,4.995,4.999,5,5
0.222,1.28,3.589,4.747,4.964,4.995,4.999,5,5
0.196,1.159,3.452,4.714,4.959,4.994,4.999,5,5
0.246,1.383,3.693,4.771,4.968,4.996,4.999,5,5
0.23,1.315,3.626,4.756,4.966,4.995,4.999,5,5
0.192,1.138,3.427,4.708,4.958,4.994,4.999,5,5
0.235,1.337,3.648,4.761,4.966,4.995,4.999,5,5
0.236,1.341,3.651,4.762,4.966,4.995,4.999,5,5
0.222,1.277,3.585,4.747,4.964,4.995,4.999,5,5
0.355,1.805,4.034,4.843,4.978,4.997,5,5,5
0.34,1.751,3.997,4.836,4.977,4.997,5,5,5
0.342,1.76,4.003,4.837,4.977,4.997,5,5,5
0.368,1.849,4.063,4.849,4.979,4.997,5,5,5
0.247,1.386,3.695,4.772,4.968,4.996,4.999,5,5
0.301,1.607,3.889,4.814,4.974,4.996,5,5,5
0.287,1.55,3.843,4.804,4.973,4.996,4.999,5,5
0.207,1.209,3.511,4.728,4.961,4.995,4.999,5,5
0.224,1.286,3.595,4.749,4.964,4.995,4.999,5,5
0.189,1.125,3.41,4.703,4.958,4.994,4.999,5,5
0.125,0.797,2.917,4.56,4.935,4.991,4.999,5,5
0.137,0.86,3.028,4.595,4.941,4.992,4.999,5,5
0.118,0.758,2.845,4.535,4.932,4.991,4.999,5,5
0.099,0.65,2.624,4.454,4.918,4.989,4.998,5,5
0.082,0.546,2.377,4.351,4.901,4.986,4.998,5,5
0.091,0.599,2.508,4.407,4.911,4.988,4.998,5,5
0.078,0.527,2.327,4.327,4.897,4.986,4.998,5,5
0.09,0.594,2.494,4.401,4.91,4.988,4.998,5,5
0.098,0.641,2.605,4.447,4.917,4.989,4.998,5,5
0.085,0.564,2.421,4.37,4.904,4.987,4.998,5,5
0.082,0.55,2.386,4.355,4.902,4.986,4.998,5,5
0.099,0.65,2.623,4.454,4.918,4.989,4.998,5,5
0.102,0.667,2.66,4.468,4.921,4.989,4.999,5,5
0.072,0.49,2.227,4.279,4.889,4.985,4.998,5,5
0.087,0.577,2.454,4.385,4.907,4.987,4.998,5,5
0.12,0.77,2.867,4.543,4.933,4.991,4.999,5,5
0.108,0.703,2.737,4.497,4.925,4.99,4.999,5,5
0.095,0.625,2.567,4.432,4.915,4.988,4.998,5,5
0.12,0.771,2.87,4.544,4.933,4.991,4.999,5,5
0.149,0.927,3.136,4.628,4.946,4.993,4.999,5,5
0.136,0.855,3.019,4.592,4.941,4.992,4.999,5,5
0.119,0.766,2.86,4.54,4.932,4.991,4.999,5,5
0.139,0.874,3.052,4.602,4.942,4.992,4.999,5,5
0.174,1.053,3.317,4.679,4.954,4.994,4.999,5,5
0.218,1.259,3.566,4.742,4.963,4.995,4.999,5,5
0.237,1.346,3.657,4.763,4.967,4.995,4.999,5,5
0.14,0.875,3.053,4.603,4.942,4.992,4.999,5,5
0.157,0.965,3.192,4.644,4.949,4.993,4.999,5,5
0.163,0.995,3.237,4.657,4.951,4.993,4.999,5,5
0.166,1.014,3.264,4.664,4.952,4.993,4.999,5,5
0.23,1.311,3.621,4.755,4.965,4.995,4.999,5,5
0.316,1.662,3.932,4.823,4.975,4.997,5,5,5
0.326,1.702,3.961,4.829,4.976,4.997,5,5,5
0.496,2.243,4.287,4.89,4.985,4.998,5,5,5
0.485,2.212,4.271,4.887,4.984,4.998,5,5,5
0.588,2.481,4.396,4.909,4.987,4.998,5,5,5
0.519,2.307,4.318,4.895,4.986,4.998,5,5,5
0.484,2.209,4.27,4.887,4.984,4.998,5,5,5
0.53,2.336,4.331,4.898,4.986,4.998,5,5,5
0.43,2.049,4.184,4.872,4.982,4.998,5,5,5
0.445,2.097,4.211,4.876,4.983,4.998,5,5,5
0.395,1.94,4.12,4.86,4.981,4.997,5,5,5
0.387,1.914,4.104,4.857,4.98,4.997,5,5,5
0.363,1.831,4.051,4.846,4.979,4.997,5,5,5
0.335,1.735,3.985,4.833,4.977,4.997,5,5,5
0.331,1.72,3.974,4.831,4.976,4.997,5,5,5
0.334,1.731,3.982,4.833,4.977,4.997,5,5,5
0.503,2.264,4.297,4.892,4.985,4.998,5,5,5
0.537,2.353,4.34,4.899,4.986,4.998,5,5,5
0.421,2.022,4.169,4.869,4.982,4.998,5,5,5
0.488,2.221,4.276,4.888,4.985,4.998,5,5,5
0.455,2.126,4.227,4.879,4.983,4.998,5,5,5
0.595,2.497,4.403,4.91,4.988,4.998,5,5,5
0.502,2.26,4.295,4.891,4.985,4.998,5,5,5
0.531,2.337,4.332,4.898,4.986,4.998,5,5,5
0.571,2.44,4.378,4.906,4.987,4.998,5,5,5
0.579,2.46,4.387,4.907,4.987,4.998,5,5,5
0.513,2.291,4.31,4.894,4.985,4.998,5,5,5
0.537,2.354,4.34,4.899,4.986,4.998,5,5,5
0.552,2.393,4.357,4.902,4.987,4.998,5,5,5
0.502,2.259,4.295,4.891,4.985,4.998,5,5,5
0.42,2.02,4.168,4.868,4.982,4.998,5,5,5
0.494,2.239,4.285,4.89,4.985,4.998,5,5,5
0.52,2.309,4.319,4.895,4.986,4.998,5,5,5
0.532,2.339,4.333,4.898,4.986,4.998,5,5,5
0.576,2.453,4.384,4.907,4.987,4.998,5,5,5
0.504,2.265,4.298,4.892,4.985,4.998,5,5,5
0.544,2.371,4.347,4.9,4.986,4.998,5,5,5
